# recorded_at: 02_33_17_16_05_26
# replay_hz: 30.0
timestamp,SpL_position,SpL_velocity,SpL_torque,SpL_temperature,SpL_mode,SpL_fault,SpL_enabled,SrL_position,SrL_velocity,SrL_torque,SrL_temperature,SrL_mode,SrL_fault,SrL_enabled,SwL_position,SwL_velocity,SwL_torque,SwL_temperature,SwL_mode,SwL_fault,SwL_enabled,EpL_position,EpL_velocity,EpL_torque,EpL_temperature,EpL_mode,EpL_fault,EpL_enabled,WwL_position,WwL_velocity,WwL_torque,WwL_temperature,WwL_mode,WwL_fault,WwL_enabled,WpL_position,WpL_velocity,WpL_torque,WpL_temperature,WpL_mode,WpL_fault,WpL_enabled,WrL_position,WrL_velocity,WrL_torque,WrL_temperature,WrL_mode,WrL_fault,WrL_enabled
1.34,-0.07039276722362153,0.029800869764248006,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.0073701075761043455,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.08876173037308277,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.05351338979171416,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.04498359655146089,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.004699778744182481,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.04095521477073305,-0.00025940337224383825,32.0,0,0,0
1.3734,-0.07039276722362153,-0.042618448157472955,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.009292744335088088,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.06440833142595537,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.05351338979171416,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.04766918440527945,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.007385366598001042,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.11212329289692491,-0.00025940337224383825,32.0,0,0,0
1.4068,-0.07039276722362153,0.04902723735408543,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.012497138933394325,-0.001831082627603564,27.0,0,0,0,-0.048526894026093004,-0.07402151522087408,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.0073701075761043455,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.13763637750820124,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.023498893720912406,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.126894026092927,-0.00025940337224383825,32.0,0,0,0
1.4402,-0.07039276722362153,0.0688944838635841,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.10029755092698522,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.030441748683909253,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.08299382009613154,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,-0.019470511940184565,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.13629358358129195,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07049668116273722,-0.00025940337224383825,32.0,0,0,0
1.4736,-0.07039276722362153,0.016983291371023057,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.07658503089951907,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.1445181963836113,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.02915999084458676,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.010070954451819603,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.11346608682383419,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.03558403906309593,-0.00025940337224383825,32.0,0,0,0
1.507,-0.07039276722362153,-0.014419775692378067,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.010574502174410583,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.07530327306019657,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.10350194552529146,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.027527275501640247,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.027527275501640247,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.024841687647821686,-0.00025940337224383825,32.0,0,0,0
1.5404,-0.07039276722362153,-0.0009613183794918712,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.022110322728313037,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.07530327306019657,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.04710460059510169,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,-0.12957961394674555,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,0.15643549248493116,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.024841687647821686,-0.00025940337224383825,32.0,0,0,0
1.5738,-0.07077637903410405,-0.04582284275577919,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.04646372167544044,-0.001831082627603564,27.0,0,0,0,-0.048526894026093004,-0.050308995193407924,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.013138017853055572,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.03961242084382377,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,0.15643549248493116,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.06915388723582794,-0.00025940337224383825,32.0,0,0,0
1.6072,-0.07077637903410405,-0.002243076218814366,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.08427557793545404,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.08940260929274402,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.022110322728313037,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.10138094148165067,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.058411535820553695,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.04229800869764233,-0.00025940337224383825,32.0,0,0,0
1.6406,-0.07077637903410405,-0.032364385442892996,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.0445410849164567,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.040054932478827965,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.003524834058136861,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.0785534447241929,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.011413748378728883,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.03424124513618665,-0.00025940337224383825,32.0,0,0,0
1.674,-0.07039276722362153,0.03428702220187674,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.06504921034561661,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.05094987411306917,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.037491416800182975,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.11883726253147131,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.07049668116273722,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.08123903257801146,-0.00025940337224383825,32.0,0,0,0
1.7096,-0.07039276722362153,0.05159075303273042,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.06504921034561661,-0.001831082627603564,27.0,0,0,0,-0.048526894026093004,-0.08876173037308277,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.05799954222934289,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.11883726253147131,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.05035477225909801,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0020141908903639205,-0.00025940337224383825,32.0,0,0,0
1.7443,-0.07077637903410405,-0.014419775692378067,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.020187685969329294,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.020187685969329294,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.07402151522087408,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.10943770504310635,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.10406652933546923,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.04364080262455161,-0.00025940337224383825,32.0,0,0,0
1.7783,-0.07039276722362153,0.13682764934767633,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.04710460059510169,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.13426413366903134,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.049668116273746676,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.06646829938200938,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.1470359349965662,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.061097123674372256,-0.00025940337224383825,32.0,0,0,0
1.8118,-0.07039276722362153,0.13682764934767633,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.02082856488899054,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.016983291371023057,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.019546807049668047,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.04364080262455161,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.027527275501640247,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.13897917143511052,-0.00025940337224383825,32.0,0,0,0
1.8452,-0.07039276722362153,0.07145799954222909,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.004806591897459356,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.07786678873884156,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.08940260929274402,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,-0.004699778744182481,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.003356984817273201,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.019470511940184565,-0.00025940337224383825,32.0,0,0,0
1.8786,-0.07039276722362153,0.04390020599679545,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.07658503089951907,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.06120393682764913,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.008010986495765593,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.028870069428549527,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.09063859006637642,-0.00025940337224383825,32.0,0,0,0
1.912,-0.07077637903410405,0.0003204394598306237,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.0554360265506979,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.04069581139848921,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.008010986495765593,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.007385366598001042,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.059754329747462975,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0060425726710917615,-0.00025940337224383825,32.0,0,0,0
1.9455,-0.07039276722362153,-0.027878233005264264,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.016983291371023057,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.06056305790798788,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.0310826276035705,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.08258182650492074,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.04364080262455161,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.008728160524910322,-0.00025940337224383825,32.0,0,0,0
1.9789,-0.07077637903410405,-0.10606546120393645,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.03364614328221549,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.07338063630121283,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.010574502174410583,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.10406652933546923,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.014099336232547444,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.061097123674372256,-0.00025940337224383825,32.0,0,0,0
2.0123,-0.07039276722362153,0.07338063630121283,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.0009613183794918712,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.094529640650034,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.06633096818493911,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.04498359655146089,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.053040360112916574,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.04364080262455161,-0.00025940337224383825,32.0,0,0,0
2.0457,-0.07077637903410405,-0.07850766765850281,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.01377889677271682,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.094529640650034,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.09517051956969524,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.014099336232547444,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.03826962691691449,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
2.0794,-0.07077637903410405,-0.020187685969329294,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.12721446555275762,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.05864042114900414,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.05607690547035915,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.026184481574730967,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.008728160524910322,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
2.1131,-0.07039276722362153,-0.019546807049668047,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.09260700389105025,-0.001831082627603564,27.0,0,0,0,-0.048526894026093004,-0.14515907530327254,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.022751201647974284,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,-0.019470511940184565,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.008728160524910322,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.057068741893644415,-0.00025940337224383825,32.0,0,0,0
2.1465,-0.07039276722362153,0.02082856488899054,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.02659647516594177,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.07273975738155158,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.04069581139848921,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.03155565728236809,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.07049668116273722,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.022156099794003126,-0.00025940337224383825,32.0,0,0,0
2.1799,-0.07039276722362153,-0.03364614328221549,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.009292744335088088,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.07466239414053533,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.08555733577477653,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.053040360112916574,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.016784924086366004,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.03424124513618665,-0.00025940337224383825,32.0,0,0,0
2.2133,-0.07039276722362153,0.015060654612039315,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.009292744335088088,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.0701762417029066,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.050308995193407924,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.053040360112916574,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.08795300221255786,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.14300755321583836,-0.00025940337224383825,32.0,0,0,0
2.2468,-0.07039276722362153,-0.01121538109407183,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.05799954222934289,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.05864042114900414,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.1284962233920801,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.08123903257801146,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.015442130159456724,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.1255512321660177,-0.00025940337224383825,32.0,0,0,0
2.2802,-0.07077637903410405,0.11247425040054893,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.10286106660563021,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.014419775692378067,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.012497138933394325,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.06378271152819082,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.08661020828564858,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
2.3136,-0.07077637903410405,-0.012497138933394325,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.10862897688258144,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.07145799954222909,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.008010986495765593,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.03961242084382377,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,0.03961242084382377,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.015442130159456724,-0.00025940337224383825,32.0,0,0,0
2.3473,-0.07039276722362153,0.08812085145342152,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.00865186541542684,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.027878233005264264,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.04133669031815046,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,0.062439917601281536,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.014099336232547444,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.027527275501640247,-0.00025940337224383825,32.0,0,0,0
2.3807,-0.07039276722362153,0.08812085145342152,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,0.052231631952391666,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.09132524605172776,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.025314717326619274,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.06646829938200938,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,0.03961242084382377,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.09600976577401354,-0.00025940337224383825,32.0,0,0,0
2.4141,-0.07039276722362153,0.08299382009613154,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.05415426871137541,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.09773403524834023,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,-0.045181963836117944,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.1537499046311126,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.012756542305638163,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.055725947966735134,-0.00025940337224383825,32.0,0,0,0
2.4475,-0.07039276722362153,0.07081712062256784,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.02403295948729678,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.06184481574731038,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.07850766765850281,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.04095521477073305,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.09600976577401354,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.10003814755474139,-0.00025940337224383825,32.0,0,0,0
2.481,-0.07039276722362153,0.02659647516594177,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.027237354085603016,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.04197756923781171,-0.000915541313801782,28.0,0,0,0,0.06962554360265472,0.07850766765850281,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.04364080262455161,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.020813305867093845,-0.00025940337224383825,32.0,0,0,0
2.5144,-0.07000915541313724,0.012497138933394325,-0.001831082627603564,26.0,0,0,0,-0.017070725566492584,-0.03941405355916672,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.05799954222934289,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,0.11119249256122643,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.027527275501640247,-0.00025940337224383825,30.0,0,0,0,6.197824216067751,-0.05035477225909801,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.026184481574730967,-0.00025940337224383825,32.0,0,0,0
2.5478,-0.0692419317921722,0.03364614328221549,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.013138017853055572,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.08427557793545404,-0.000915541313801782,28.0,0,0,0,0.0692419317921722,-0.022751201647974284,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.059754329747462975,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,0.10003814755474139,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.008728160524910322,-0.00025940337224383825,32.0,0,0,0
2.5815,-0.06809109636072463,0.040054932478827965,-0.001831082627603564,26.0,0,0,0,-0.015919890135043246,0.09388876173037275,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.025314717326619274,-0.000915541313801782,28.0,0,0,0,0.06770748455024034,-0.08747997253376028,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.015442130159456724,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,-0.06646829938200938,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
2.6149,-0.066556649118791,0.156694895857175,-0.001831082627603564,26.0,0,0,0,-0.01553627832455895,-0.015701533531700562,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.05928130006866539,-0.000915541313801782,28.0,0,0,0,0.06310414282444476,-0.21501487754634852,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,-0.0006713969634546402,-0.00025940337224383825,30.0,0,0,0,6.1989750514992,0.03424124513618665,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0986953536278321,-0.00025940337224383825,32.0,0,0,0
2.6483,-0.06617303730830848,0.03172350652323175,-0.001831082627603564,26.0,0,0,0,-0.014385442893109612,0.10734721904325895,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.05928130006866539,-0.000915541313801782,28.0,0,0,0,0.05197940032043924,-0.38420691233691784,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.07049668116273722,-0.00025940337224383825,30.0,0,0,0,6.198207827878232,0.03289845120927737,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0986953536278321,-0.00025940337224383825,32.0,0,0,0
2.6817,-0.06540581368734166,0.018265049210345552,-0.001831082627603564,26.0,0,0,0,-0.012850995651179531,0.011856260013733078,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.05928130006866539,-0.000915541313801782,28.0,0,0,0,0.03701853971160318,-0.44893568322270383,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.17523460746166108,-0.00025940337224383825,30.0,0,0,0,6.198591439688716,-0.11615167467765275,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.062439917601281536,-0.00025940337224383825,32.0,0,0,0
2.7152,-0.06502220187686092,-0.08299382009613154,-0.001831082627603564,26.0,0,0,0,-0.010932936598765153,0.08747997253376028,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,-0.045181963836117944,-0.000915541313801782,28.0,0,0,0,0.017070725566490808,-0.6482490272373553,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.015442130159456724,-0.00025940337224383825,30.0,0,0,0,6.198591439688716,-0.11615167467765275,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.0651255054551001,-0.00025940337224383825,32.0,0,0,0
2.7486,-0.0642549782558941,0.02915999084458676,-0.001831082627603564,26.0,0,0,0,-0.008631265735866478,0.06633096818493911,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.03428702220187674,-0.000915541313801782,28.0,0,0,0,-0.005945983062485283,-0.7347676813916237,-0.000915541313801782,30.0,0,0,0,-0.05274662394140428,0.11615167467765275,-0.00025940337224383825,30.0,0,0,0,6.1989750514992,0.11212329289692491,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.12286564431219915,-0.00025940337224383825,32.0,0,0,0
2.782,-0.06233691920347795,0.20027466239413982,-0.001831082627603564,26.0,0,0,0,-0.005562371252002762,0.14772259098191753,-0.001831082627603564,27.0,0,0,0,-0.04814328221561048,0.04390020599679545,-0.000915541313801782,28.0,0,0,0,-0.03164797436484257,-0.7033646143282226,-0.000915541313801782,30.0,0,0,0,-0.05313023575188858,-0.18329137102311677,-0.00025940337224383825,30.0,0,0,0,6.1989750514992,0.011413748378728883,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.023498893720912406,-0.00025940337224383825,32.0,0,0,0
